Unnamed: 0,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
3286,Medicine,Pharmacology,344hrs 11min,12th,English/Hindi,Module 1: Introduction to Pharmacology & Antibiotics,Antibiotics,https://www.youtube.com/watch?v=GGtwJ-SGXTA
3287,Medicine,Pharmacology,,12th,English/Hindi,Module 1: Introduction to Pharmacology & Antibiotics,"Antivirals | HIV, Hepatitis, Influenza, Herpes Treatment",https://www.youtube.com/watch?v=gamxKsaLbhs
3288,Medicine,Pharmacology,,12th,English/Hindi,Module 2: Antivirals,Antifungals,https://www.youtube.com/watch?v=AOtYDzLUavo
3289,Medicine,Pharmacology,,12th,English/Hindi,Module 2: Antivirals,Antimycobacterials | Anti-TB Drugs,https://www.youtube.com/watch?v=4PSTbkFT2Vw
3290,Medicine,Pharmacology,,12th,English/Hindi,Module 3: Antifungals & Antimycobacterials,Pharmacokinetics | Drug Absorption,https://www.youtube.com/watch?v=kkUxUBoM-hM
3291,Medicine,Pharmacology,,12th,English/Hindi,Module 3: Antifungals & Antimycobacterials,Pharmacokinetics | Drug Metabolism,https://www.youtube.com/watch?v=qvucMHUVZA4
3292,Medicine,Pharmacology,,12th,English/Hindi,"Module 4: Pharmacokinetics - Absorption, Metabolism, Distribution",Pharmacokinetics | Drug Distribution,https://www.youtube.com/watch?v=gD9LiXpq0Tk
3293,Medicine,Pharmacology,,12th,English/Hindi,"Module 4: Pharmacokinetics - Absorption, Metabolism, Distribution",Pharmacokinetics | Drug Excretion,https://www.youtube.com/watch?v=k04PQiAFJbY
3294,Medicine,Pharmacology,,12th,English/Hindi,"Module 4: Pharmacokinetics - Absorption, Metabolism, Distribution",Pharmacokinetics | Drug Clearance,https://www.youtube.com/watch?v=m07ON7VA7VE
3295,Medicine,Pharmacology,,12th,English/Hindi,"Module 5: Pharmacokinetics - Excretion, Clearance, Dosage",Pharmacokinetics | Dosage Regimen,https://www.youtube.com/watch?v=mBDMS1kHhcg
3296,Medicine,Pharmacology,,12th,English/Hindi,"Module 5: Pharmacokinetics - Excretion, Clearance, Dosage",Pharmacodynamics,https://www.youtube.com/watch?v=JDpg2tdHdq0
3297,Medicine,Pharmacology,,12th,English/Hindi,"Module 5: Pharmacokinetics - Excretion, Clearance, Dosage",Autonomic Pharmacology | Cholinergic Agonists,https://www.youtube.com/watch?v=lCJke5YtZZo
3298,Medicine,Pharmacology,,12th,English/Hindi,Module 6: Pharmacodynamics & Autonomic Pharmacology,Autonomic Pharmacology | Muscarinic Antagonists,https://www.youtube.com/watch?v=E7TGcvd_Tak
3299,Medicine,Pharmacology,,12th,English/Hindi,Module 6: Pharmacodynamics & Autonomic Pharmacology,Autonomic Pharmacology | Adrenergic Agonists,https://www.youtube.com/watch?v=cL5KSzAvB64
3300,Medicine,Pharmacology,,12th,English/Hindi,Module 7: Autonomic Pharmacology - Agonists,Autonomic Pharmacology | Adrenergic Antagonists,https://www.youtube.com/watch?v=6EmzU3x3_ps
3301,Medicine,Pharmacology,,12th,English/Hindi,Module 7: Autonomic Pharmacology - Agonists,Antihypertensive Drugs,https://www.youtube.com/watch?v=u7baG79qefY
3302,Medicine,Pharmacology,,12th,English/Hindi,Module 8: Autonomic Pharmacology - Antagonists,Antianginal Drugs,https://www.youtube.com/watch?v=kVGbMnSaI_g
3303,Medicine,Pharmacology,,12th,English/Hindi,Module 8: Autonomic Pharmacology - Antagonists,Antiarrhythmic Drugs,https://www.youtube.com/watch?v=VgqbICq8ZZk
3304,Medicine,Pharmacology,,12th,English/Hindi,Module 9: Cardiovascular Pharmacology - Antihypertensives & Antianginals,"Antiplatelet, Anticoagulant, Thrombolytic Agents",https://www.youtube.com/watch?v=aSRI6BGXX70
3305,Medicine,Pharmacology,,12th,English/Hindi,Module 9: Cardiovascular Pharmacology - Antihypertensives & Antianginals,Diuretics,https://www.youtube.com/watch?v=1MLUQPS_71A
3306,Medicine,Pharmacology,,12th,English/Hindi,Module 10: Cardiovascular & CNS Pharmacology,Anxiolytic & Hypnotic Drugs,https://www.youtube.com/watch?v=b1EgkVczFfo
3307,Medicine,Pharmacology,,12th,English/Hindi,Module 10: Cardiovascular & CNS Pharmacology,Parkinson's Disease Drugs,https://www.youtube.com/watch?v=pp_kYg7mcqs
